Date & Time,Sentences,Over past 30 days
2010-12-20 04:00:00,24.0,24.0
2010-12-21 04:00:00,0.0,24.0
2010-12-22 04:00:00,0.0,24.0
2010-12-23 04:00:00,0.0,24.0
2010-12-24 04:00:00,0.0,24.0
2010-12-25 04:00:00,0.0,24.0
2010-12-26 04:00:00,0.0,24.0
2010-12-27 04:00:00,0.0,24.0
2010-12-28 04:00:00,0.0,24.0
2010-12-29 04:00:00,0.0,24.0
2010-12-30 04:00:00,0.0,24.0
2010-12-31 04:00:00,0.0,24.0
2011-01-01 04:00:00,0.0,24.0
2011-01-02 04:00:00,0.0,24.0
2011-01-03 04:00:00,0.0,24.0
2011-01-04 04:00:00,0.0,24.0
2011-01-05 04:00:00,0.0,24.0
2011-01-06 04:00:00,0.0,24.0
2011-01-07 04:00:00,0.0,24.0
2011-01-08 04:00:00,0.0,24.0
2011-01-09 04:00:00,0.0,24.0
2011-01-10 04:00:00,0.0,24.0
2011-01-11 04:00:00,0.0,24.0
2011-01-12 04:00:00,0.0,24.0
2011-01-13 04:00:00,0.0,24.0
2011-01-14 04:00:00,0.0,24.0
2011-01-15 04:00:00,0.0,24.0
2011-01-16 04:00:00,0.0,24.0
2011-01-17 04:00:00,0.0,24.0
2011-01-18 04:00:00,0.0,24.0
2011-01-19 04:00:00,0.0,24.0
2011-01-20 04:00:00,0.0,0.0
2011-01-21 04:00:00,0.0,0.0
2011-01-22 04:00:00,0.0,0.0
2011-01-23 04:00:00,0.0,0.0
2011-01-24 04:00:00,0.0,0.0
2011-01-25 04:00:00,0.0,0.0
2011-01-26 04:00:00,15.0,15.0
2011-01-27 04:00:00,0.0,15.0
2011-01-28 04:00:00,0.0,15.0
2011-01-29 04:00:00,0.0,15.0
2011-01-30 04:00:00,0.0,15.0
2011-01-31 04:00:00,0.0,15.0
2011-02-01 04:00:00,0.0,15.0
2011-02-02 04:00:00,0.0,15.0
2011-02-03 04:00:00,0.0,15.0
2011-02-04 04:00:00,8.0,23.0
2011-02-05 04:00:00,8.0,31.0
2011-02-06 04:00:00,2.0,33.0
2011-02-07 04:00:00,5.0,38.0
2011-02-08 04:00:00,0.0,38.0
2011-02-09 04:00:00,5.0,43.0
2011-02-10 04:00:00,0.0,43.0
2011-02-11 04:00:00,4.0,47.0
2011-02-12 04:00:00,0.0,47.0
2011-02-13 04:00:00,0.0,47.0
2011-02-14 04:00:00,0.0,47.0
2011-02-15 04:00:00,0.0,47.0
2011-02-16 04:00:00,0.0,47.0
2011-02-17 04:00:00,0.0,47.0
2011-02-18 04:00:00,0.0,47.0
2011-02-19 04:00:00,0.0,47.0
2011-02-20 04:00:00,12.0,59.0
2011-02-21 04:00:00,0.0,59.0
2011-02-22 04:00:00,0.0,59.0
2011-02-23 04:00:00,0.0,59.0
2011-02-24 04:00:00,0.0,59.0
2011-02-25 04:00:00,0.0,59.0
2011-02-26 04:00:00,0.0,44.0
2011-02-27 04:00:00,0.0,44.0
2011-02-28 04:00:00,4.0,48.0
2011-03-01 04:00:00,0.0,48.0
2011-03-02 04:00:00,0.0,48.0
2011-03-03 04:00:00,0.0,48.0
2011-03-04 04:00:00,0.0,40.0
2011-03-05 04:00:00,0.0,32.0
2011-03-06 04:00:00,0.0,30.0
2011-03-07 04:00:00,0.0,25.0
2011-03-08 04:00:00,0.0,25.0
2011-03-09 04:00:00,11.0,31.0
2011-03-10 04:00:00,5.0,36.0
2011-03-11 04:00:00,4.666666666666667,36.66666666666667
2011-03-12 04:00:00,0.0,36.66666666666667
2011-03-13 04:00:00,0.0,36.66666666666667
2011-03-14 04:00:00,0.0,36.666666666666664
2011-03-15 04:00:00,0.0,36.66666666666667
2011-03-16 04:00:00,9.0,45.66666666666667
2011-03-17 04:00:00,0.0,45.66666666666667
2011-03-18 04:00:00,0.0,45.666666666666664
2011-03-19 04:00:00,0.0,45.66666666666667
2011-03-20 04:00:00,12.333333333333336,46.0
2011-03-21 04:00:00,0.0,46.0
2011-03-22 04:00:00,0.0,46.0
2011-03-23 04:00:00,5.5,51.50000000000001
2011-03-24 04:00:00,0.0,51.5
2011-03-25 04:00:00,6.0,57.5
2011-03-26 04:00:00,0.0,57.5
2011-03-27 04:00:00,0.0,57.50000000000001
2011-03-28 04:00:00,0.0,53.5
2011-03-29 04:00:00,0.0,53.5
2011-03-30 04:00:00,0.0,53.5
2011-03-31 04:00:00,12.0,65.5
2011-04-01 04:00:00,0.0,65.5
2011-04-02 04:00:00,0.0,65.5
2011-04-03 04:00:00,0.0,65.5
2011-04-04 04:00:00,0.0,65.5
2011-04-05 04:00:00,0.0,65.5
2011-04-06 04:00:00,0.0,65.5
2011-04-07 04:00:00,0.0,65.5
2011-04-08 04:00:00,0.0,65.5
2011-04-09 04:00:00,0.0,54.5
2011-04-10 04:00:00,0.0,49.5
2011-04-11 04:00:00,0.0,44.833333333333336
2011-04-12 04:00:00,0.0,44.833333333333336
2011-04-13 04:00:00,0.0,44.833333333333336
2011-04-14 04:00:00,0.0,44.833333333333336
2011-04-15 04:00:00,0.0,44.833333333333336
2011-04-16 04:00:00,0.0,35.833333333333336
2011-04-17 04:00:00,17.5,53.333333333333336
2011-04-18 04:00:00,0.0,53.333333333333336
2011-04-19 04:00:00,0.0,53.333333333333336
2011-04-20 04:00:00,0.0,41.0
2011-04-21 04:00:00,0.0,41.0
2011-04-22 04:00:00,0.0,41.0
2011-04-23 04:00:00,0.0,35.5
2011-04-24 04:00:00,0.0,35.5
2011-04-25 04:00:00,0.0,29.5
2011-04-26 04:00:00,5.0,34.5
2011-04-27 04:00:00,0.0,34.5
2011-04-28 04:00:00,0.0,34.5
