Date & Time,Inactivity,Over past 30 days
2013-03-25 04:00:00,3113,3113.0
2013-03-26 04:00:00,0,1556.5
2013-03-27 04:00:00,1,1038.0
2013-03-28 04:00:00,2,779.0
2013-03-29 04:00:00,3,623.8
2013-03-30 04:00:00,4,520.5
2013-03-31 04:00:00,5,446.85714285714283
2013-04-01 04:00:00,6,391.75
2013-04-02 04:00:00,0,348.22222222222223
2013-04-03 04:00:00,1,313.5
2013-04-04 04:00:00,2,285.1818181818182
2013-04-05 04:00:00,3,261.6666666666667
2013-04-06 04:00:00,4,241.84615384615384
2013-04-07 04:00:00,5,224.92857142857142
2013-04-08 04:00:00,6,210.33333333333334
2013-04-09 04:00:00,7,197.625
2013-04-10 04:00:00,8,186.47058823529412
2013-04-11 04:00:00,9,176.61111111111111
2013-04-12 04:00:00,10,167.8421052631579
2013-04-13 04:00:00,11,160.0
2013-04-14 04:00:00,12,152.95238095238096
2013-04-15 04:00:00,13,146.5909090909091
2013-04-16 04:00:00,14,140.82608695652175
2013-04-17 04:00:00,15,135.58333333333334
2013-04-18 04:00:00,16,130.8
2013-04-19 04:00:00,0,125.76923076923077
2013-04-20 04:00:00,1,121.14814814814815
2013-04-21 04:00:00,0,116.82142857142857
2013-04-22 04:00:00,1,112.82758620689656
2013-04-23 04:00:00,0,109.06666666666666
2013-04-24 04:00:00,1,105.58064516129032
2013-04-25 04:00:00,2,5.225806451612903
2013-04-26 04:00:00,3,5.32258064516129
2013-04-27 04:00:00,4,5.419354838709677
2013-04-28 04:00:00,5,5.516129032258065
2013-04-29 04:00:00,0,5.419354838709677
2013-04-30 04:00:00,1,5.32258064516129
2013-05-01 04:00:00,2,5.2
2013-05-02 04:00:00,3,5.3
2013-05-03 04:00:00,0,5.266666666666667
2013-05-04 04:00:00,1,5.233333333333333
2013-05-05 04:00:00,2,5.2
2013-05-06 04:00:00,0,5.066666666666666
2013-05-07 04:00:00,1,4.933333333333334
2013-05-08 04:00:00,2,4.8
2013-05-09 04:00:00,3,4.666666666666667
2013-05-10 04:00:00,0,4.4
2013-05-11 04:00:00,1,4.133333333333334
2013-05-12 04:00:00,2,3.8666666666666667
2013-05-13 04:00:00,3,3.6
2013-05-14 04:00:00,4,3.3333333333333335
2013-05-15 04:00:00,5,3.066666666666667
2013-05-16 04:00:00,6,2.8
2013-05-17 04:00:00,7,2.533333333333333
2013-05-18 04:00:00,8,2.2666666666666666
2013-05-19 04:00:00,9,2.566666666666667
2013-05-20 04:00:00,10,2.8666666666666667
2013-05-21 04:00:00,11,3.2333333333333334
2013-05-22 04:00:00,12,3.6
2013-05-23 04:00:00,13,4.033333333333333
2013-05-24 04:00:00,14,4.466666666666667
2013-05-25 04:00:00,0,4.4
2013-05-26 04:00:00,1,4.333333333333333
2013-05-27 04:00:00,2,4.266666666666667
2013-05-28 04:00:00,3,4.2
2013-05-29 04:00:00,4,4.333333333333333
2013-05-30 04:00:00,5,4.466666666666667
2013-05-31 04:00:00,6,4.516129032258065
2013-06-01 04:00:00,0,4.451612903225806
2013-06-02 04:00:00,1,4.387096774193548
2013-06-03 04:00:00,2,4.451612903225806
2013-06-04 04:00:00,3,4.516129032258065
2013-06-05 04:00:00,0,4.451612903225806
2013-06-06 04:00:00,1,4.483870967741935
2013-06-07 04:00:00,2,4.516129032258065
2013-06-08 04:00:00,3,4.548387096774194
2013-06-09 04:00:00,4,4.580645161290323
2013-06-10 04:00:00,5,4.741935483870968
2013-06-11 04:00:00,6,4.903225806451613
2013-06-12 04:00:00,7,5.064516129032258
2013-06-13 04:00:00,0,4.967741935483871
2013-06-14 04:00:00,1,4.870967741935484
2013-06-15 04:00:00,2,4.774193548387097
2013-06-16 04:00:00,0,4.580645161290323
2013-06-17 04:00:00,1,4.387096774193548
2013-06-18 04:00:00,2,4.193548387096774
2013-06-19 04:00:00,3,4.0
2013-06-20 04:00:00,4,3.806451612903226
2013-06-21 04:00:00,5,3.6129032258064515
2013-06-22 04:00:00,6,3.4193548387096775
2013-06-23 04:00:00,7,3.225806451612903
2013-06-24 04:00:00,8,3.032258064516129
2013-06-25 04:00:00,9,3.3225806451612905
2013-06-26 04:00:00,10,3.6129032258064515
2013-06-27 04:00:00,11,3.903225806451613
2013-06-28 04:00:00,12,4.193548387096774
2013-06-29 04:00:00,13,4.483870967741935
2013-06-30 04:00:00,14,4.774193548387097
2013-07-01 04:00:00,15,5.233333333333333
2013-07-02 04:00:00,16,5.733333333333333
2013-07-03 04:00:00,17,6.233333333333333
2013-07-04 04:00:00,18,6.733333333333333
2013-07-05 04:00:00,19,7.366666666666666
2013-07-06 04:00:00,20,8.0
2013-07-07 04:00:00,21,8.633333333333333
2013-07-08 04:00:00,22,9.266666666666667
2013-07-09 04:00:00,23,9.9
2013-07-10 04:00:00,24,10.533333333333333
2013-07-11 04:00:00,25,11.166666666666666
2013-07-12 04:00:00,26,11.8
2013-07-13 04:00:00,27,12.7
2013-07-14 04:00:00,28,13.6
2013-07-15 04:00:00,29,14.5
2013-07-16 04:00:00,30,15.5
2013-07-17 04:00:00,31,16.5
2013-07-18 04:00:00,32,17.5
2013-07-19 04:00:00,33,18.5
